Date,Open,High,Low,Close,Adj Close,Volume
2015-05-12,1230.569946,1236.140015,1218.369995,1233.130005,1233.130005,31395200
2015-05-13,1235.73999,1237.880005,1228.48999,1232.280029,1232.280029,33742600
2015-05-14,1236.810059,1245.119995,1232.530029,1245.109985,1245.109985,32257400
2015-05-15,1245.420044,1245.900024,1238.98999,1243.949951,1243.949951,30920800
2015-05-18,1242.079956,1258.0,1240.839966,1257.52002,1257.52002,28881900
2015-05-19,1257.859985,1258.579956,1251.819946,1255.660034,1255.660034,32960300
2015-05-20,1257.329956,1260.829956,1252.359985,1257.73999,1257.73999,30258800
2015-05-21,1257.5,1261.02002,1252.98999,1256.73999,1256.73999,30704600
2015-05-22,1255.48999,1258.72998,1248.369995,1252.219971,1252.219971,25718600
2015-05-26,1248.109985,1248.109985,1233.719971,1238.76001,1238.76001,33421300
2015-05-27,1241.01001,1255.050049,1237.609985,1254.359985,1254.359985,31279600
2015-05-28,1251.780029,1253.199951,1246.069946,1253.099976,1253.099976,29803500
2015-05-29,1251.579956,1252.640015,1241.150024,1246.530029,1246.530029,39273900
2015-06-01,1252.02002,1254.560059,1238.650024,1249.619995,1249.619995,30117100
2015-06-02,1245.589966,1258.459961,1243.300049,1251.800049,1251.800049,30493500
2015-06-03,1254.97998,1264.939941,1252.790039,1264.579956,1264.579956,30999800
2015-06-04,1258.540039,1261.209961,1248.430054,1251.290039,1251.290039,32000500
2015-06-05,1250.400024,1261.069946,1242.73999,1261.01001,1261.01001,32436900
2015-06-08,1259.670044,1261.180054,1252.72998,1253.699951,1253.699951,29171500
2015-06-09,1253.5,1254.439941,1242.359985,1249.660034,1249.660034,30345800
2015-06-10,1254.469971,1269.77002,1254.469971,1266.930054,1266.930054,34143200
2015-06-11,1268.680054,1270.790039,1266.050049,1268.920044,1268.920044,31286000
2015-06-12,1265.560059,1266.780029,1262.219971,1265.02002,1265.02002,27194000
2015-06-15,1259.380005,1262.859985,1247.52002,1261.040039,1261.040039,30615700
2015-06-16,1259.02002,1271.459961,1258.930054,1269.530029,1269.530029,29199000
2015-06-17,1273.359985,1274.400024,1266.630005,1268.329956,1268.329956,32222400
2015-06-18,1271.949951,1287.060059,1271.949951,1284.680054,1284.680054,34990000
2015-06-19,1285.469971,1286.579956,1281.660034,1284.660034,1284.660034,44498100
2015-06-22,1290.560059,1293.310059,1288.48999,1292.390015,1292.390015,30300200
2015-06-23,1294.369995,1296.0,1289.589966,1295.800049,1295.800049,30911900
2015-06-24,1293.810059,1295.030029,1283.199951,1283.920044,1283.920044,31024800
2015-06-25,1286.969971,1287.459961,1278.569946,1283.280029,1283.280029,32146100
2015-06-26,1285.22998,1287.099976,1274.030029,1279.800049,1279.800049,50254700
2015-06-29,1269.359985,1273.949951,1246.599976,1246.75,1246.75,36789600
2015-06-30,1255.51001,1256.869995,1248.810059,1253.949951,1253.949951,40785400
2015-07-01,1262.119995,1264.630005,1250.650024,1256.400024,1256.400024,37272600
2015-07-02,1259.030029,1259.25,1244.630005,1248.26001,1248.26001,29965400
2015-07-06,1239.22998,1253.199951,1236.589966,1246.959961,1246.959961,34863600
2015-07-07,1247.780029,1248.959961,1225.97998,1248.050049,1248.050049,44586600
2015-07-08,1239.079956,1241.349976,1226.52002,1228.959961,1228.959961,36087800
2015-07-09,1240.160034,1243.959961,1232.810059,1234.150024,1234.150024,34468100
2015-07-10,1245.0,1252.869995,1244.219971,1252.02002,1252.02002,30650700
2015-07-13,1258.790039,1266.099976,1258.790039,1265.349976,1265.349976,30967300
2015-07-14,1265.300049,1274.109985,1264.869995,1273.329956,1273.329956,30021200
2015-07-15,1273.800049,1273.800049,1263.01001,1264.52002,1264.52002,32618100
2015-07-16,1271.099976,1275.900024,1269.660034,1272.829956,1272.829956,32270800
2015-07-17,1273.670044,1273.670044,1263.869995,1267.089966,1267.089966,33627500
2015-07-20,1268.819946,1268.890015,1258.300049,1260.219971,1260.219971,32458700
2015-07-21,1259.75,1265.439941,1252.089966,1254.569946,1254.569946,33436900
2015-07-22,1249.369995,1259.76001,1248.630005,1258.349976,1258.349976,36940700
2015-07-23,1260.660034,1262.569946,1243.689941,1244.969971,1244.969971,37728100
2015-07-24,1242.390015,1243.579956,1225.430054,1225.98999,1225.98999,38700400
2015-07-27,1219.209961,1220.72998,1212.329956,1214.609985,1214.609985,38367500
2015-07-28,1219.469971,1226.410034,1205.189941,1224.599976,1224.599976,41177400
2015-07-29,1223.97998,1232.339966,1220.930054,1229.599976,1229.599976,40389000
2015-07-30,1226.040039,1233.0,1220.97998,1232.069946,1232.069946,35794100
2015-07-31,1235.170044,1244.97998,1232.949951,1238.680054,1238.680054,36813400
2015-08-03,1238.319946,1238.969971,1224.869995,1231.790039,1231.790039,34767700
2015-08-04,1232.52002,1237.199951,1226.369995,1228.849976,1228.849976,35467100
2015-08-05,1233.719971,1243.160034,1229.51001,1231.75,1231.75,39686800
2015-08-06,1232.439941,1232.77002,1207.77002,1215.849976,1215.849976,42465700
2015-08-07,1209.47998,1211.930054,1200.410034,1206.900024,1206.900024,36023200
2015-08-10,1212.420044,1223.390015,1212.420044,1222.670044,1222.670044,35144600
2015-08-11,1214.140015,1218.670044,1205.869995,1211.140015,1211.140015,37088800
2015-08-12,1203.170044,1210.97998,1189.420044,1208.97998,1208.97998,42691300
2015-08-13,1208.569946,1213.410034,1203.640015,1204.73999,1204.73999,32213000
2015-08-14,1202.109985,1212.790039,1199.459961,1212.689941,1212.689941,27955900
2015-08-17,1209.23999,1225.089966,1206.400024,1225.089966,1225.089966,28676900
2015-08-18,1224.079956,1224.119995,1214.26001,1214.890015,1214.890015,29499900
2015-08-19,1208.550049,1211.680054,1196.660034,1202.97998,1202.97998,35129200
2015-08-20,1193.900024,1193.930054,1172.52002,1172.52002,1172.52002,39224700
2015-08-21,1158.0,1172.76001,1152.369995,1156.790039,1156.790039,50182400
2015-08-24,1119.76001,1148.579956,1105.930054,1111.689941,1111.689941,66126900
2015-08-25,1133.130005,1133.150024,1104.050049,1104.099976,1104.099976,51835600
2015-08-26,1119.280029,1132.630005,1102.579956,1132.189941,1132.189941,53382500
2015-08-27,1140.920044,1157.900024,1133.77002,1153.609985,1153.609985,49763900
2015-08-28,1149.550049,1163.050049,1149.469971,1162.910034,1162.910034,39490800
2015-08-31,1161.01001,1164.890015,1156.369995,1159.449951,1159.449951,39151000
2015-09-01,1148.310059,1151.530029,1124.459961,1128.050049,1128.050049,43718500
2015-09-02,1128.050049,1146.030029,1128.050049,1146.030029,1146.030029,37426200
2015-09-03,1148.619995,1157.630005,1143.790039,1145.150024,1145.150024,35207000
2015-09-04,1132.949951,1142.550049,1130.75,1136.170044,1136.170044,31670900
2015-09-08,1139.069946,1162.449951,1139.069946,1161.76001,1161.76001,35486500
2015-09-09,1162.719971,1170.199951,1147.329956,1148.22998,1148.22998,36521200
2015-09-10,1147.98999,1158.26001,1146.469971,1153.030029,1153.030029,36263200
2015-09-11,1152.51001,1157.910034,1143.72998,1157.790039,1157.790039,32185900
2015-09-14,1158.030029,1159.170044,1151.310059,1153.5,1153.5,30002000
2015-09-15,1153.930054,1167.280029,1153.930054,1166.0,1166.0,32398600
2015-09-16,1166.170044,1175.890015,1165.410034,1175.199951,1175.199951,36306800
2015-09-17,1175.089966,1193.98999,1173.699951,1180.689941,1180.689941,41837900
2015-09-18,1175.339966,1175.339966,1160.660034,1163.349976,1163.349976,60002400
2015-09-21,1165.040039,1177.959961,1158.099976,1161.089966,1161.089966,32593500
2015-09-22,1158.420044,1158.420044,1137.699951,1143.030029,1143.030029,38082600
2015-09-23,1143.410034,1149.219971,1137.410034,1140.050049,1140.050049,31905300
2015-09-24,1137.880005,1138.959961,1124.75,1137.540039,1137.540039,40915300
2015-09-25,1140.23999,1146.719971,1119.300049,1122.790039,1122.790039,37218700
2015-09-28,1121.869995,1121.869995,1087.469971,1090.569946,1090.569946,43266600
2015-09-29,1090.949951,1098.02002,1078.630005,1083.910034,1083.910034,41323900
2015-09-30,1087.079956,1101.930054,1087.079956,1100.689941,1100.689941,45250700
2015-10-01,1100.890015,1103.699951,1083.900024,1097.550049,1097.550049,39836000
2015-10-02,1095.579956,1114.119995,1080.609985,1114.119995,1114.119995,43785700
2015-10-05,1115.819946,1142.180054,1115.819946,1141.640015,1141.640015,43344900
2015-10-06,1141.430054,1143.630005,1127.119995,1133.689941,1133.689941,42024000
2015-10-07,1134.48999,1152.609985,1134.48999,1152.599976,1152.599976,46664700
2015-10-08,1152.430054,1164.579956,1149.300049,1163.23999,1163.23999,39391400
2015-10-09,1163.640015,1168.76001,1162.910034,1165.359985,1165.359985,37069000
2015-10-12,1165.449951,1166.51001,1159.540039,1164.400024,1164.400024,28932500
2015-10-13,1163.25,1169.709961,1147.839966,1147.839966,1147.839966,34019200
2015-10-14,1147.880005,1153.469971,1136.060059,1136.969971,1136.969971,36445900
2015-10-15,1137.97998,1162.819946,1135.670044,1162.77002,1162.77002,37062900
2015-10-16,1163.589966,1165.22998,1152.569946,1162.310059,1162.310059,35954300
2015-10-19,1161.800049,1168.920044,1155.569946,1164.300049,1164.300049,32873200
2015-10-20,1164.369995,1169.609985,1159.079956,1163.27002,1163.27002,33315000
2015-10-21,1164.02002,1167.01001,1144.900024,1144.949951,1144.949951,36277900
2015-10-22,1147.089966,1160.079956,1145.800049,1154.52002,1154.52002,44308500
2015-10-23,1157.040039,1166.420044,1155.650024,1166.060059,1166.060059,41084600
2015-10-26,1165.77002,1165.77002,1157.52002,1159.5,1159.5,33858000
2015-10-27,1158.530029,1158.530029,1139.920044,1145.290039,1145.290039,42168800
2015-10-28,1145.47998,1178.780029,1145.47998,1178.719971,1178.719971,46981100
2015-10-29,1178.359985,1178.359985,1164.23999,1165.630005,1165.630005,40089400
2015-10-30,1165.47998,1167.650024,1159.660034,1161.859985,1161.859985,42562000
2015-11-02,1161.949951,1187.619995,1161.949951,1186.089966,1186.089966,37600200
2015-11-03,1185.780029,1196.560059,1182.369995,1191.579956,1191.579956,42720600
2015-11-04,1192.280029,1196.140015,1185.390015,1190.380005,1190.380005,40788700
2015-11-05,1190.310059,1191.930054,1179.73999,1190.689941,1190.689941,40518900
2015-11-06,1190.030029,1199.959961,1181.780029,1199.75,1199.75,43690200
2015-11-09,1199.579956,1199.579956,1180.560059,1184.430054,1184.430054,38823500
2015-11-10,1183.689941,1187.719971,1177.430054,1187.699951,1187.699951,38214400
2015-11-11,1188.27002,1189.849976,1178.060059,1178.069946,1178.069946,36924100
2015-11-12,1177.349976,1177.349976,1154.380005,1154.810059,1154.810059,40163700
2015-11-13,1154.089966,1158.430054,1144.339966,1146.550049,1146.550049,42787500
2015-11-16,1146.369995,1156.219971,1140.76001,1156.079956,1156.079956,37412400
2015-11-17,1156.160034,1166.339966,1152.48999,1153.209961,1153.209961,44273500
2015-11-18,1153.390015,1172.02002,1153.390015,1171.75,1171.75,39263900
2015-11-19,1171.699951,1172.290039,1164.189941,1166.72998,1166.72998,36281100
2015-11-20,1168.349976,1178.73999,1168.349976,1175.150024,1175.150024,39296000
2015-11-23,1174.890015,1184.410034,1173.75,1180.359985,1180.359985,35879800
2015-11-24,1179.22998,1189.660034,1172.880005,1188.810059,1188.810059,38849300
2015-11-25,1188.900024,1198.530029,1188.51001,1198.02002,1198.02002,28529400
2015-11-27,1197.910034,1203.689941,1195.839966,1202.380005,1202.380005,14668400
2015-11-30,1202.77002,1204.869995,1197.199951,1198.109985,1198.109985,42450300
2015-12-01,1198.930054,1204.400024,1195.689941,1204.160034,1204.160034,37121200
2015-12-02,1203.890015,1205.079956,1190.849976,1191.689941,1191.689941,39506400
2015-12-03,1192.699951,1196.680054,1168.150024,1170.569946,1170.569946,43064900
2015-12-04,1170.640015,1183.819946,1170.48999,1183.400024,1183.400024,42149100
2015-12-07,1183.069946,1183.069946,1161.579956,1164.300049,1164.300049,40438200
2015-12-08,1162.25,1163.72998,1151.27002,1159.400024,1159.400024,41735700
2015-12-09,1158.97998,1165.560059,1142.75,1145.869995,1145.869995,43852500
2015-12-10,1145.660034,1154.839966,1144.030029,1149.02002,1149.02002,37151500
2015-12-11,1146.22998,1146.22998,1121.27002,1123.609985,1123.609985,43010600
2015-12-14,1123.630005,1126.48999,1108.76001,1115.859985,1115.859985,46124400
2015-12-15,1117.02002,1133.319946,1117.02002,1131.550049,1131.550049,43535400
2015-12-16,1133.819946,1150.27002,1133.819946,1148.969971,1148.969971,45954500
2015-12-17,1149.209961,1151.400024,1135.349976,1135.359985,1135.359985,43273900
2015-12-18,1134.949951,1134.949951,1120.469971,1121.02002,1121.02002,66830700
2015-12-21,1122.160034,1130.400024,1120.609985,1127.73999,1127.73999,37602800
2015-12-22,1128.47998,1138.650024,1123.670044,1137.689941,1137.689941,35208600
2015-12-23,1139.040039,1152.910034,1139.040039,1152.819946,1152.819946,34840900
2015-12-24,1152.75,1159.709961,1151.599976,1154.76001,1154.76001,14118600
2015-12-28,1153.98999,1153.98999,1140.02002,1148.209961,1148.209961,24925100
2015-12-29,1148.959961,1160.939941,1148.73999,1160.52002,1160.52002,25420000
2015-12-30,1159.969971,1160.380005,1149.160034,1149.640015,1149.640015,23674300
2015-12-31,1149.329956,1149.329956,1135.569946,1135.890015,1135.890015,26553300
2016-01-04,1134.079956,1134.079956,1100.530029,1108.619995,1108.619995,43048800
2016-01-05,1109.099976,1112.670044,1104.75,1110.439941,1110.439941,37066200
2016-01-06,1109.459961,1109.459961,1088.77002,1094.369995,1094.369995,43366600
2016-01-07,1090.949951,1090.949951,1063.839966,1064.569946,1064.569946,50765900
2016-01-08,1065.849976,1072.089966,1045.109985,1046.199951,1046.199951,46649400
2016-01-11,1046.640015,1052.589966,1031.670044,1041.900024,1041.900024,46072900
2016-01-12,1044.97998,1056.920044,1028.140015,1044.699951,1044.699951,48872600
2016-01-13,1045.73999,1050.660034,1005.6900019999999,1010.1900019999999,1010.1900019999999,50870300
2016-01-14,1010.6400150000001,1033.579956,999.6199949999999,1025.670044,1025.670044,52411100
2016-01-15,1023.919983,1023.919983,983.9799800000001,1007.7199710000001,1007.7199710000001,54684600
2016-01-19,1010.2999880000001,1017.830017,985.2199710000001,994.8699949999999,994.8699949999999,49283500
2016-01-20,991.7899779999999,1008.679993,958.4799800000001,999.3099980000001,999.3099980000001,64160700
2016-01-21,999.5300289999999,1014.5,992.1199949999999,997.340027,997.340027,50788100
2016-01-22,999.8099980000001,1021.840027,999.8099980000001,1020.659973,1020.659973,49017600
2016-01-25,1019.429993,1019.429993,996.0399779999999,997.3699949999999,997.3699949999999,44013800
2016-01-26,998.1900019999999,1019.51001,998.1900019999999,1017.9699710000001,1017.9699710000001,43579400
2016-01-27,1016.900024,1021.849976,998.8099980000001,1002.75,1002.75,47540400
2016-01-28,1004.150024,1014.4799800000001,1000.3800050000001,1003.2700199999999,1003.2700199999999,46930100
2016-01-29,1003.5200199999999,1035.380005,1003.5200199999999,1035.380005,1035.380005,54975700
2016-02-01,1033.530029,1037.27002,1020.590027,1032.390015,1032.390015,43225300
2016-02-02,1030.560059,1030.560059,1005.400024,1008.840027,1008.840027,44631900
2016-02-03,1009.5,1016.919983,989.25,1010.2999880000001,1010.2999880000001,51729500
2016-02-04,1009.929993,1025.109985,1008.590027,1014.7899779999999,1014.7899779999999,51933200
2016-02-05,1014.3099980000001,1014.3099980000001,985.6199949999999,985.6199949999999,985.6199949999999,49299400
2016-02-08,982.150024,982.150024,955.7100220000001,969.340027,969.340027,56364600
2016-02-09,967.849976,975.1400150000001,957.090027,963.900024,963.900024,51321400
2016-02-10,965.5200199999999,983.4500119999999,963.320007,963.4799800000001,963.4799800000001,44711700
2016-02-11,958.8900150000001,958.8900150000001,943.099976,953.7199710000001,953.7199710000001,55008000
2016-02-12,955.340027,972.8699949999999,955.340027,971.98999,971.98999,46969200
2016-02-16,972.4500119999999,996.3900150000001,972.4500119999999,995.7999880000001,995.7999880000001,45706700
2016-02-17,997.830017,1016.2800289999999,997.830017,1011.1300050000001,1011.1300050000001,50115400
2016-02-18,1011.9799800000001,1013.599976,1002.409973,1004.7100220000001,1004.7100220000001,44364900
2016-02-19,1003.7199710000001,1010.7199710000001,998.2700199999999,1010.01001,1010.01001,41428500
2016-02-22,1010.3900150000001,1025.280029,1010.3900150000001,1021.73999,1021.73999,40547100
2016-02-23,1021.25,1021.25,1012.150024,1012.150024,1012.150024,38906500
2016-02-24,1010.099976,1023.0599980000001,996.7000119999999,1022.080017,1022.080017,43172500
2016-02-25,1022.9600220000001,1031.579956,1020.4600220000001,1031.579956,1031.579956,41182100
2016-02-26,1031.589966,1039.709961,1031.589966,1037.180054,1037.180054,43485100
2016-02-29,1037.209961,1044.910034,1033.670044,1033.900024,1033.900024,45881800
2016-03-01,1035.52002,1054.48999,1035.52002,1054.48999,1054.48999,48197500
2016-03-02,1054.23999,1065.680054,1052.150024,1065.670044,1065.670044,46666100
2016-03-03,1065.640015,1076.089966,1064.599976,1076.050049,1076.050049,50817000
2016-03-04,1076.339966,1088.23999,1073.819946,1081.930054,1081.930054,60499300
2016-03-07,1081.280029,1094.5,1077.939941,1094.150024,1094.150024,49681800
2016-03-08,1092.709961,1092.709961,1067.23999,1067.880005,1067.880005,46416500
2016-03-09,1068.449951,1074.199951,1067.130005,1072.77002,1072.77002,40381200
2016-03-10,1073.410034,1078.97998,1054.560059,1063.98999,1063.98999,43767900
2016-03-11,1066.109985,1087.869995,1066.109985,1087.560059,1087.560059,40786200
2016-03-14,1086.969971,1087.459961,1079.900024,1084.25,1084.25,34878500
2016-03-15,1082.680054,1082.680054,1065.51001,1066.670044,1066.670044,35602800
2016-03-16,1066.079956,1076.51001,1063.660034,1074.51001,1074.51001,40570200
2016-03-17,1074.400024,1094.689941,1069.890015,1091.25,1091.25,45304800
2016-03-18,1092.01001,1102.97998,1092.01001,1101.670044,1101.670044,65031400
2016-03-21,1101.459961,1103.630005,1096.160034,1098.579956,1098.579956,33766000
2016-03-22,1096.680054,1100.76001,1090.0,1097.339966,1097.339966,34184600
2016-03-23,1097.050049,1097.050049,1075.699951,1075.699951,1075.699951,36395100
2016-03-24,1074.699951,1079.540039,1065.619995,1079.540039,1079.540039,34077200
2016-03-28,1079.939941,1084.469971,1073.459961,1080.22998,1080.22998,28090900
2016-03-29,1079.819946,1109.209961,1075.430054,1109.079956,1109.079956,38223300
2016-03-30,1110.189941,1117.349976,1107.72998,1110.439941,1110.439941,35903100
2016-03-31,1110.430054,1117.790039,1109.530029,1114.030029,1114.030029,37152800
2016-04-01,1112.900024,1118.390015,1102.119995,1117.680054,1117.680054,37499900
2016-04-04,1117.689941,1119.410034,1108.170044,1108.540039,1108.540039,34857100
2016-04-05,1106.219971,1106.219971,1095.25,1095.849976,1095.849976,41549200
2016-04-06,1095.98999,1109.02002,1094.23999,1108.810059,1108.810059,37508000
2016-04-07,1107.890015,1107.890015,1088.560059,1092.790039,1092.790039,38012500
2016-04-08,1093.859985,1106.050049,1093.77002,1097.310059,1097.310059,33595300
2016-04-11,1097.959961,1110.430054,1094.310059,1094.339966,1094.339966,35678400
2016-04-12,1094.459961,1107.359985,1091.650024,1105.709961,1105.709961,42397400
2016-04-13,1106.47998,1129.930054,1106.47998,1129.930054,1129.930054,41918300
2016-04-14,1130.079956,1132.089966,1125.130005,1128.589966,1128.589966,37658700
2016-04-15,1128.079956,1132.140015,1125.060059,1130.920044,1130.920044,37014500
2016-04-18,1129.719971,1139.47998,1125.160034,1139.280029,1139.280029,33168800
2016-04-19,1139.829956,1146.5,1135.849976,1140.22998,1140.22998,38968300
2016-04-20,1140.140015,1147.719971,1137.319946,1142.290039,1142.290039,41848800
2016-04-21,1142.369995,1144.540039,1133.439941,1135.77002,1135.77002,41752900
2016-04-22,1135.660034,1147.410034,1135.51001,1146.689941,1146.689941,37905800
2016-04-25,1146.26001,1146.26001,1134.849976,1138.099976,1138.099976,33197400
2016-04-26,1138.699951,1150.819946,1138.699951,1150.72998,1150.72998,35571900
2016-04-27,1150.920044,1156.069946,1145.849976,1154.150024,1154.150024,41001100
2016-04-28,1153.109985,1155.550049,1138.699951,1140.400024,1140.400024,43098400
2016-04-29,1140.109985,1140.109985,1124.26001,1130.849976,1130.849976,47047200
2016-05-02,1131.209961,1140.920044,1129.23999,1140.920044,1140.920044,38411100
2016-05-03,1138.869995,1138.869995,1116.530029,1121.76001,1121.76001,41733900
